Time,StepDist,GPS_X,GPS_Y,Odo_X,Odo_Y,Est_X,Est_Y,rk2_Est_X,rk2_Est_Y,Theta
398.064,0.0019311,-0.819862,-0.451365,-0.325449,-0.912797,-0.810053,-0.392464,-0.810052,-0.392466,-2.39896
398.08,0.00186673,-0.824417,-0.357293,-0.326829,-0.914054,-0.811693,-0.392993,-0.811691,-0.392996,-2.40259
398.096,0.00186673,-0.843189,-0.314546,-0.328215,-0.915304,-0.813682,-0.392649,-0.813678,-0.392653,-2.408
398.112,0.0019311,-0.821921,-0.298007,-0.329654,-0.916592,-0.815257,-0.392018,-0.815254,-0.392021,-2.41161
398.128,0.0019311,-0.815207,-0.375982,-0.331098,-0.917874,-0.81667,-0.392954,-0.816668,-0.392957,-2.41524
398.144,0.0019311,-0.81611,-0.409017,-0.332549,-0.919149,-0.818081,-0.394525,-0.818077,-0.394529,-2.42064
398.16,0.00186673,-0.81335,-0.388759,-0.333955,-0.920376,-0.819365,-0.395612,-0.819363,-0.395615,-2.42426
398.176,0.00186673,-0.850208,-0.375868,-0.335369,-0.921596,-0.821367,-0.396412,-0.821363,-0.396416,-2.42967
398.192,0.0019311,-0.784773,-0.397581,-0.336837,-0.922849,-0.822074,-0.397664,-0.822071,-0.397668,-2.43508
398.208,0.00186673,-0.837658,-0.369277,-0.338264,-0.924054,-0.823784,-0.398277,-0.823781,-0.39828,-2.44049
398.224,0.0019311,-0.792345,-0.365602,-0.339746,-0.925291,-0.824608,-0.398836,-0.824605,-0.39884,-2.44591
398.24,0.00186673,-0.860512,-0.37647,-0.341186,-0.92648,-0.826737,-0.399554,-0.826733,-0.399557,-2.45133
398.256,0.0019311,-0.754436,-0.348181,-0.342681,-0.927701,-0.826756,-0.399723,-0.826753,-0.399727,-2.45675
398.272,0.0019311,-0.856706,-0.399452,-0.344181,-0.928917,-0.828825,-0.40091,-0.828823,-0.400912,-2.4604
398.288,0.00186673,-0.813898,-0.468816,-0.345639,-0.930084,-0.829955,-0.403411,-0.829952,-0.403415,-2.46671
398.304,0.00186673,-0.726142,-0.388959,-0.347104,-0.931241,-0.829314,-0.404256,-0.829311,-0.40426,-2.47302
398.32,0.0019311,-0.917951,-0.483895,-0.348626,-0.93243,-0.832579,-0.407013,-0.832575,-0.407018,-2.47844
398.336,0.00186673,-0.787943,-0.445542,-0.350103,-0.933571,-0.833134,-0.408902,-0.833131,-0.408906,-2.48386
398.352,0.0019311,-0.798835,-0.470501,-0.351637,-0.934743,-0.833952,-0.411283,-0.833948,-0.411287,-2.48929
398.368,0.00186673,-0.816627,-0.3484,-0.353128,-0.935867,-0.835066,-0.411127,-0.835062,-0.411131,-2.49561
398.384,0.00186673,-0.805915,-0.46924,-0.354625,-0.936983,-0.83595,-0.413382,-0.835947,-0.413386,-2.50104
398.4,0.00186673,-0.838532,-0.423195,-0.356125,-0.938093,-0.837472,-0.414667,-0.83747,-0.414669,-2.50471
398.416,0.0019311,-0.854217,-0.372898,-0.357682,-0.939235,-0.839332,-0.414951,-0.83933,-0.414954,-2.50838
398.432,0.0019311,-0.796249,-0.461662,-0.359245,-0.94037,-0.840002,-0.416997,-0.839999,-0.417001,-2.51381
398.448,0.00186673,-0.858701,-0.413269,-0.360762,-0.941458,-0.841863,-0.417989,-0.84186,-0.417993,-2.51923
398.464,0.00186673,-0.851493,-0.416591,-0.362285,-0.942536,-0.843549,-0.419018,-0.843545,-0.419022,-2.52555
398.48,0.0019311,-0.811923,-0.513432,-0.363868,-0.943644,-0.844467,-0.421991,-0.844464,-0.421995,-2.53099
398.496,0.00186673,-0.827393,-0.410418,-0.365404,-0.944704,-0.84563,-0.422799,-0.845627,-0.422804,-2.53732
398.512,0.00186673,-0.818773,-0.373798,-0.366947,-0.945755,-0.846605,-0.422849,-0.846602,-0.422854,-2.54365
398.528,0.00186673,-0.821971,-0.481133,-0.368497,-0.946795,-0.847632,-0.425033,-0.847628,-0.425039,-2.55087
398.544,0.00186673,-0.762332,-0.458072,-0.370055,-0.947823,-0.847453,-0.426702,-0.847449,-0.426708,-2.55809
398.56,0.00180236,-0.848914,-0.42449,-0.371566,-0.948805,-0.848963,-0.42762,-0.84896,-0.427626,-2.56532
398.576,0.00186673,-0.737233,-0.4331,-0.373139,-0.949811,-0.84827,-0.428716,-0.848266,-0.428721,-2.57256
398.592,0.00186673,-0.830076,-0.528054,-0.374718,-0.950807,-0.849453,-0.431678,-0.84945,-0.431683,-2.57891
398.608,0.00186673,-0.809517,-0.485478,-0.376304,-0.951791,-0.850209,-0.433719,-0.850205,-0.433725,-2.58615
398.624,0.00186673,-0.83778,-0.492581,-0.377896,-0.952766,-0.851521,-0.435851,-0.851517,-0.435856,-2.5925
398.64,0.00186673,-0.871738,-0.466454,-0.379494,-0.95373,-0.853491,-0.437408,-0.853488,-0.437413,-2.59885
398.656,0.00186673,-0.849237,-0.392736,-0.381099,-0.954684,-0.854979,-0.437449,-0.854976,-0.437454,-2.60521
398.672,0.00186673,-0.868016,-0.477284,-0.38271,-0.955628,-0.856818,-0.439171,-0.856815,-0.439176,-2.61156
398.688,0.00186673,-0.818408,-0.420525,-0.384326,-0.956561,-0.857634,-0.439713,-0.857631,-0.439718,-2.61792
398.704,0.00186673,-0.930636,-0.405964,-0.385949,-0.957483,-0.860685,-0.439941,-0.860682,-0.439947,-2.62516
398.72,0.00186673,-0.869997,-0.365894,-0.38758,-0.958391,-0.862469,-0.439351,-0.862466,-0.439357,-2.6333
398.736,0.00173799,-0.913526,-0.512219,-0.389105,-0.959226,-0.864984,-0.441626,-0.864981,-0.441631,-2.64055
398.752,0.00186673,-0.894558,-0.526051,-0.390748,-0.960111,-0.867186,-0.444182,-0.867183,-0.444188,-2.6478
398.768,0.00186673,-0.93902,-0.559324,-0.392398,-0.960985,-0.87024,-0.447341,-0.870237,-0.447346,-2.65418
398.784,0.00186673,-0.889413,-0.475973,-0.394053,-0.961849,-0.872245,-0.44876,-0.872242,-0.448766,-2.66055
398.8,0.00186673,-0.796239,-0.414407,-0.395713,-0.962702,-0.872352,-0.448909,-0.872349,-0.448915,-2.66693
398.816,0.00186673,-0.939663,-0.450982,-0.397379,-0.963545,-0.875331,-0.449777,-0.875328,-0.449782,-2.67331
398.832,0.0019311,-0.778218,-0.522854,-0.399107,-0.964407,-0.875082,-0.452083,-0.875079,-0.452088,-2.6788
398.848,0.00186673,-0.828227,-0.456211,-0.400782,-0.965229,-0.875787,-0.452972,-0.875784,-0.452977,-2.68518
398.864,0.0019311,-0.755051,-0.389511,-0.402519,-0.966074,-0.875074,-0.45253,-0.875072,-0.452533,-2.68897
398.88,0.00186673,-0.88904,-0.351053,-0.404202,-0.966881,-0.877003,-0.451292,-0.877001,-0.451296,-2.69446
398.896,0.00186673,-0.79592,-0.466056,-0.40589,-0.967678,-0.877036,-0.452367,-0.877033,-0.452373,-2.70085
398.912,0.00186673,-0.849568,-0.473864,-0.407585,-0.968462,-0.878147,-0.453566,-0.878144,-0.453572,-2.70812
398.928,0.00186673,-0.825738,-0.435974,-0.409284,-0.969233,-0.878764,-0.45397,-0.878761,-0.453976,-2.71539
398.944,0.00186673,-0.840264,-0.544535,-0.410989,-0.969994,-0.879665,-0.456527,-0.879662,-0.456532,-2.72178
398.96,0.00186673,-0.886761,-0.37612,-0.412698,-0.970744,-0.881482,-0.455654,-0.881479,-0.455659,-2.72819
398.976,0.00186673,-0.874017,-0.558651,-0.414413,-0.971483,-0.883013,-0.458438,-0.88301,-0.458443,-2.73459
398.992,0.00186673,-0.747663,-0.374303,-0.416132,-0.972211,-0.88199,-0.457469,-0.881988,-0.457474,-2.74099
399.008,0.00186673,-0.796238,-0.464433,-0.417855,-0.972928,-0.881964,-0.458311,-0.881962,-0.458316,-2.7474
399.024,0.00186673,-0.91381,-0.513311,-0.419583,-0.973634,-0.884295,-0.460102,-0.884292,-0.460108,-2.75381
399.04,0.0019311,-0.875088,-0.550775,-0.421375,-0.974354,-0.885866,-0.462622,-0.885864,-0.462627,-2.75933
399.056,0.00186673,-0.873197,-0.529597,-0.423111,-0.975039,-0.887315,-0.464633,-0.887313,-0.464638,-2.76574
399.072,0.00186673,-0.855212,-0.498055,-0.424852,-0.975713,-0.888379,-0.465962,-0.888376,-0.465967,-2.77216
399.088,0.00186673,-0.748776,-0.491355,-0.426597,-0.976376,-0.887297,-0.467119,-0.887295,-0.467125,-2.77857
399.104,0.00186673,-0.824943,-0.608219,-0.428347,-0.977026,-0.887765,-0.470578,-0.887762,-0.470585,-2.78588
399.12,0.00186673,-0.8551,-0.533465,-0.430102,-0.977664,-0.888831,-0.472461,-0.888828,-0.472467,-2.79319
399.136,0.00186673,-0.920804,-0.520318,-0.43186,-0.97829,-0.891194,-0.474031,-0.891192,-0.474037,-2.79961
399.152,0.00180236,-0.857711,-0.449601,-0.433563,-0.978882,-0.892192,-0.474123,-0.89219,-0.474129,-2.80693
399.168,0.00186673,-0.866644,-0.561375,-0.43533,-0.979484,-0.893413,-0.476458,-0.893411,-0.476463,-2.81336
399.184,0.00186673,-0.831297,-0.418333,-0.437101,-0.980072,-0.893907,-0.475872,-0.893905,-0.475879,-2.82069
399.2,0.00186673,-0.851825,-0.485217,-0.438876,-0.98065,-0.894805,-0.476625,-0.894803,-0.476631,-2.82712
399.216,0.00186673,-0.900397,-0.479784,-0.440655,-0.981216,-0.89666,-0.477243,-0.896658,-0.477248,-2.83356
399.232,0.00186673,-0.889717,-0.446592,-0.442438,-0.98177,-0.898268,-0.477173,-0.898266,-0.477179,-2.84001
399.248,0.00186673,-0.855337,-0.469413,-0.444224,-0.982313,-0.89916,-0.47755,-0.899158,-0.477556,-2.84645
399.264,0.00186673,-0.863753,-0.47033,-0.446013,-0.982845,-0.900205,-0.477926,-0.900203,-0.477932,-2.8529
399.28,0.00186673,-0.869242,-0.620545,-0.447806,-0.983365,-0.901343,-0.481288,-0.901341,-0.481294,-2.85935
399.296,0.0019311,-0.813355,-0.433697,-0.449664,-0.98389,-0.901404,-0.480852,-0.901402,-0.480858,-2.8658
399.312,0.00186673,-0.908103,-0.596731,-0.451464,-0.984387,-0.903301,-0.483656,-0.9033,-0.483662,-2.87225
399.328,0.00186673,-0.893587,-0.456237,-0.453266,-0.984872,-0.904874,-0.483583,-0.904872,-0.483589,-2.87871
399.344,0.00186673,-0.778614,-0.563618,-0.455071,-0.985347,-0.904118,-0.48565,-0.904116,-0.485654,-2.88428
399.36,0.00186673,-0.84597,-0.504938,-0.45688,-0.985811,-0.904727,-0.486489,-0.904725,-0.486495,-2.89074
399.376,0.0019311,-0.886217,-0.594004,-0.458753,-0.98628,-0.906193,-0.489099,-0.906191,-0.489104,-2.89631
399.392,0.00186673,-0.945303,-0.570673,-0.460567,-0.986721,-0.908752,-0.491163,-0.908751,-0.491169,-2.90277
399.408,0.00186673,-0.899726,-0.55011,-0.462383,-0.987153,-0.910352,-0.492765,-0.91035,-0.49277,-2.90835
399.424,0.0019311,-0.930826,-0.527771,-0.464264,-0.987589,-0.912605,-0.493892,-0.912603,-0.493898,-2.91393
399.44,0.00186673,-0.854628,-0.536635,-0.466085,-0.988,-0.91323,-0.49515,-0.913228,-0.495155,-2.91951
399.456,0.00186673,-0.875843,-0.507693,-0.467909,-0.988399,-0.914269,-0.495792,-0.914268,-0.495798,-2.92599
399.472,0.0019311,-0.898303,-0.554974,-0.469797,-0.988802,-0.9158,-0.497371,-0.915799,-0.497376,-2.93157
399.488,0.00180236,-0.904247,-0.474641,-0.471562,-0.989168,-0.917299,-0.497275,-0.917298,-0.497279,-2.93716
399.504,0.0019311,-0.944985,-0.536509,-0.473455,-0.989549,-0.919708,-0.498433,-0.919707,-0.498438,-2.94275
399.52,0.00186673,-0.879242,-0.615335,-0.475287,-0.989907,-0.920694,-0.501123,-0.920693,-0.501128,-2.94834
399.536,0.0019311,-0.878799,-0.540194,-0.477184,-0.990271,-0.921715,-0.50226,-0.921714,-0.502264,-2.95234
399.552,0.00186673,-0.80491,-0.567619,-0.479019,-0.990612,-0.921177,-0.503901,-0.921176,-0.503906,-2.95793
399.568,0.0019311,-0.932366,-0.537345,-0.480919,-0.990957,-0.923263,-0.504908,-0.923262,-0.504912,-2.96192
399.584,0.00186673,-0.804888,-0.558307,-0.482757,-0.991283,-0.922697,-0.506296,-0.922696,-0.5063,-2.96593
399.6,0.0019311,-0.871629,-0.47779,-0.48466,-0.99161,-0.923541,-0.506046,-0.92354,-0.506051,-2.97151
399.616,0.00186673,-0.910741,-0.540328,-0.486501,-0.991918,-0.925089,-0.507034,-0.925088,-0.507038,-2.97552
399.632,0.0019311,-0.985401,-0.576079,-0.488407,-0.99223,-0.928163,-0.508721,-0.928162,-0.508724,-2.97953
399.648,0.00186673,-0.860047,-0.583494,-0.490251,-0.992524,-0.928607,-0.510504,-0.928606,-0.510508,-2.98354
399.664,0.0019311,-0.875103,-0.602323,-0.492159,-0.992817,-0.929407,-0.512628,-0.929407,-0.512633,-2.98913
399.68,0.00186673,-0.818648,-0.552921,-0.494006,-0.993089,-0.929002,-0.5137,-0.929001,-0.513706,-2.99561
399.696,0.00186673,-0.932308,-0.489031,-0.495855,-0.99335,-0.93088,-0.513462,-0.930879,-0.513467,-3.00122
399.712,0.00186673,-0.831616,-0.589714,-0.497705,-0.993599,-0.930707,-0.515232,-0.930707,-0.515237,-3.00772
399.728,0.00186673,-0.978417,-0.500281,-0.499556,-0.993836,-0.933476,-0.515165,-0.933475,-0.515171,-3.01421
399.744,0.00186673,-0.932201,-0.534146,-0.501409,-0.994061,-0.935267,-0.515765,-0.935266,-0.515771,-3.02071
399.76,0.00186673,-0.81906,-0.556931,-0.503264,-0.994273,-0.93476,-0.516796,-0.934759,-0.516802,-3.0281
399.776,0.00186673,-0.946248,-0.652699,-0.50512,-0.99447,-0.936809,-0.519707,-0.936808,-0.519714,-3.03549
399.792,0.00180236,-0.889481,-0.637604,-0.506914,-0.994648,-0.93762,-0.522239,-0.93762,-0.522246,-3.04289
399.808,0.00186673,-0.866331,-0.523811,-0.508773,-0.994818,-0.938016,-0.522438,-0.938016,-0.522444,-3.05028
399.824,0.00186673,-0.944258,-0.485596,-0.510633,-0.994978,-0.939964,-0.521857,-0.939963,-0.521863,-3.05592
399.84,0.00199547,-0.871549,-0.549406,-0.512621,-0.995144,-0.940544,-0.522571,-0.940544,-0.522573,-3.05822
399.856,0.00180236,-0.892661,-0.542618,-0.514418,-0.995287,-0.941347,-0.523112,-0.941347,-0.523116,-3.06228
399.872,0.0019311,-0.83026,-0.602979,-0.516344,-0.995432,-0.941013,-0.524852,-0.941012,-0.524856,-3.06633
399.888,0.0019311,-0.938738,-0.556282,-0.51827,-0.995567,-0.942855,-0.525612,-0.942855,-0.525617,-3.07193
399.904,0.00186673,-0.847856,-0.565753,-0.520133,-0.995686,-0.942781,-0.526532,-0.94278,-0.526537,-3.07754
399.92,0.0019311,-0.865404,-0.582141,-0.522061,-0.995799,-0.943122,-0.527755,-0.943122,-0.52776,-3.08316
399.936,0.00186673,-0.787889,-0.635276,-0.523925,-0.995897,-0.941845,-0.530002,-0.941844,-0.530007,-3.08878
399.952,0.00186673,-0.852154,-0.596338,-0.52579,-0.995985,-0.941878,-0.531415,-0.941878,-0.53142,-3.0944
399.968,0.0019311,-0.961148,-0.59832,-0.527719,-0.996066,-0.944154,-0.532831,-0.944154,-0.532837,-3.10002
399.984,0.00186673,-0.841046,-0.632822,-0.529585,-0.996131,-0.943921,-0.534895,-0.94392,-0.534901,-3.10654
400,0.00186673,-0.938053,-0.672813,-0.531451,-0.996184,-0.945632,-0.537706,-0.945632,-0.537712,-3.11307
400.016,0.00186673,-0.778772,-0.542933,-0.533317,-0.996225,-0.944124,-0.537851,-0.944123,-0.537857,-3.11959
400.032,0.00186673,-0.922471,-0.639156,-0.535183,-0.996256,-0.94552,-0.539907,-0.94552,-0.539912,-3.12523
400.048,0.0019311,-0.870274,-0.629048,-0.537114,-0.996283,-0.945907,-0.541716,-0.945907,-0.541718,-3.12753
400.064,0.00186673,-0.881911,-0.622928,-0.538981,-0.996305,-0.946456,-0.543362,-0.946456,-0.543364,-3.12983
400.08,0.0019311,-0.904927,-0.647953,-0.540912,-0.99632,-0.947518,-0.545468,-0.947518,-0.545472,-3.13392
400.096,0.0019311,-0.931286,-0.562764,-0.542843,-0.996327,-0.949086,-0.545821,-0.949086,-0.545825,-3.13801
400.112,0.00180236,-0.872547,-0.589673,-0.544645,-0.996326,-0.949322,-0.546697,-0.945789,-0.546695,3.14109
400.128,0.0019311,-0.889842,-0.585452,-0.546576,-0.996314,-0.950024,-0.547461,-0.950025,-0.547466,3.13546
400.144,0.00186673,-0.828354,-0.563606,-0.548443,-0.996292,-0.94942,-0.547762,-0.94942,-0.547767,3.12982
400.16,0.0019311,-0.862275,-0.614086,-0.550374,-0.996261,-0.94957,-0.549058,-0.94957,-0.549062,3.12572
400.176,0.00186673,-0.887281,-0.589742,-0.55224,-0.99622,-0.950153,-0.549831,-0.950153,-0.549837,3.11918
400.192,0.0019311,-0.905769,-0.706322,-0.55417,-0.996165,-0.951157,-0.552908,-0.951157,-0.552913,3.11353
400.208,0.00180236,-0.956447,-0.643907,-0.555972,-0.996101,-0.953028,-0.554665,-0.953028,-0.554672,3.10609
400.224,0.00186673,-0.880279,-0.632935,-0.557837,-0.996021,-0.953401,-0.556152,-0.953401,-0.556159,3.09866
400.24,0.00180236,-0.91276,-0.687209,-0.559637,-0.995929,-0.954352,-0.558683,-0.954352,-0.55869,3.09033
400.256,0.00186673,-0.92156,-0.548014,-0.5615,-0.995819,-0.955522,-0.558362,-0.955523,-0.558369,3.08288
400.272,0.00186673,-0.899561,-0.629998,-0.563363,-0.995698,-0.956228,-0.559675,-0.956229,-0.559681,3.07632
400.288,0.00180236,-0.864815,-0.665713,-0.565161,-0.995567,-0.956162,-0.561668,-0.956162,-0.561674,3.06886
400.304,0.00186673,-0.92819,-0.800321,-0.567021,-0.995417,-0.957426,-0.566294,-0.957426,-0.566301,3.06141
400.32,0.00180236,-0.940851,-0.582979,-0.568817,-0.995258,-0.958854,-0.566472,-0.958854,-0.566479,3.05307
400.336,0.00186673,-0.924795,-0.716234,-0.570675,-0.995079,-0.959994,-0.569292,-0.959994,-0.569299,3.04562
400.352,0.00180236,-0.828749,-0.608793,-0.572467,-0.994891,-0.959125,-0.569898,-0.959126,-0.569905,3.03727
400.368,0.00180236,-0.858886,-0.660086,-0.574258,-0.994687,-0.958876,-0.571501,-0.958877,-0.57151,3.02805
400.384,0.00180236,-0.895472,-0.564326,-0.576047,-0.994468,-0.959361,-0.571143,-0.959362,-0.571151,3.01971
400.4,0.00180236,-0.849557,-0.500891,-0.577834,-0.994234,-0.958916,-0.569509,-0.958917,-0.569516,3.01135
400.416,0.00180236,-0.878645,-0.566925,-0.579619,-0.993983,-0.95906,-0.569212,-0.959061,-0.56922,3.00212
400.432,0.00180236,-1.00123,-0.675441,-0.581401,-0.993716,-0.96165,-0.571074,-0.961651,-0.571082,2.99289
400.448,0.00173799,-0.895907,-0.54065,-0.583118,-0.993441,-0.962017,-0.570197,-0.962018,-0.570205,2.98277
400.464,0.00180236,-0.874946,-0.697553,-0.584894,-0.99314,-0.962017,-0.572448,-0.962018,-0.572456,2.97353
400.48,0.00180236,-1.00701,-0.64946,-0.586669,-0.992824,-0.964656,-0.573678,-0.964657,-0.573686,2.96516
400.496,0.00180236,-0.718269,-0.575799,-0.58844,-0.992491,-0.961464,-0.573395,-0.961466,-0.573403,2.95591
400.512,0.00180236,-0.793566,-0.622822,-0.590208,-0.992142,-0.959839,-0.574041,-0.95984,-0.574049,2.94666
400.528,0.00173799,-0.83928,-0.691412,-0.59191,-0.991788,-0.959095,-0.576042,-0.959097,-0.57605,2.93654
400.544,0.00180236,-0.924602,-0.6499,-0.593671,-0.991403,-0.960131,-0.577142,-0.960133,-0.577151,2.92641
400.56,0.00180236,-0.778213,-0.716701,-0.595428,-0.991002,-0.958215,-0.57954,-0.958216,-0.579548,2.91715
400.576,0.00173799,-0.969571,-0.636323,-0.597118,-0.990598,-0.960098,-0.58028,-0.9601,-0.580288,2.90701
400.592,0.00173799,-0.910705,-0.728513,-0.598805,-0.990177,-0.960763,-0.582832,-0.960765,-0.58284,2.89686
400.608,0.00173799,-0.957144,-0.620657,-0.600486,-0.989737,-0.962338,-0.583157,-0.962341,-0.583166,2.88584
400.624,0.00173799,-0.892931,-0.595108,-0.602163,-0.989279,-0.962593,-0.582947,-0.962596,-0.582956,2.87481
400.64,0.00173799,-0.886537,-0.654444,-0.603834,-0.988802,-0.96271,-0.58391,-0.962713,-0.583919,2.86378
400.656,0.00173799,-0.909152,-0.66381,-0.6055,-0.988307,-0.963272,-0.585023,-0.963274,-0.585032,2.85275
400.672,0.00180236,-0.901034,-0.739953,-0.607222,-0.987776,-0.963715,-0.587601,-0.963717,-0.58761,2.84258
400.688,0.00173799,-0.847985,-0.754718,-0.608878,-0.987247,-0.963023,-0.590425,-0.963025,-0.590434,2.83241
400.704,0.00173799,-0.880609,-0.643653,-0.610528,-0.9867,-0.962991,-0.590954,-0.962994,-0.590963,2.82136
400.72,0.00173799,-0.911971,-0.622987,-0.612171,-0.986135,-0.963581,-0.59104,-0.963584,-0.591049,2.8103
400.736,0.00173799,-0.89055,-0.709963,-0.613808,-0.985552,-0.963725,-0.592847,-0.963728,-0.592856,2.79925
400.752,0.00173799,-0.896017,-0.675887,-0.615439,-0.98495,-0.963969,-0.593918,-0.963972,-0.593927,2.78819
400.768,0.00173799,-0.898528,-0.659965,-0.617062,-0.984329,-0.964251,-0.594631,-0.964254,-0.59464,2.77625
400.784,0.00167362,-0.907985,-0.73922,-0.618618,-0.983713,-0.96465,-0.596918,-0.964654,-0.596927,2.76431
400.8,0.00173799,-0.880558,-0.773456,-0.620226,-0.983053,-0.964544,-0.599803,-0.964548,-0.599812,2.75236
400.816,0.00167362,-0.830704,-0.643048,-0.621766,-0.982398,-0.963377,-0.600026,-0.963381,-0.600036,2.73954
400.832,0.00167362,-0.970593,-0.718203,-0.623298,-0.981724,-0.965022,-0.601728,-0.965026,-0.601738,2.72671
400.848,0.00167362,-0.888406,-0.713204,-0.624821,-0.981029,-0.964982,-0.603277,-0.964987,-0.603287,2.71388
400.864,0.00167362,-0.879664,-0.776793,-0.626334,-0.980314,-0.964759,-0.606047,-0.964764,-0.606057,2.70018
400.88,0.00167362,-0.865893,-0.743222,-0.627837,-0.979579,-0.964255,-0.60807,-0.96426,-0.60808,2.68648
400.896,0.00167362,-0.880134,-0.701284,-0.62933,-0.978822,-0.964035,-0.609193,-0.96404,-0.609203,2.67276
400.912,0.00160925,-0.876542,-0.706133,-0.630756,-0.978076,-0.963683,-0.6104,-0.963688,-0.610409,2.65904
400.928,0.00167362,-0.903925,-0.558498,-0.632227,-0.977279,-0.96393,-0.608581,-0.963935,-0.608591,2.64531
400.944,0.00160925,-0.914185,-0.739811,-0.633632,-0.976493,-0.964311,-0.610436,-0.964316,-0.610445,2.63158
400.96,0.00167362,-0.834851,-0.625185,-0.635081,-0.975656,-0.963142,-0.60991,-0.963148,-0.60992,2.61784
400.976,0.00160925,-0.911785,-0.733533,-0.636463,-0.974831,-0.963469,-0.611574,-0.963475,-0.611584,2.60323
400.992,0.00160925,-0.823423,-0.726444,-0.637831,-0.973985,-0.962009,-0.613042,-0.962016,-0.613052,2.58776
401.008,0.00160925,-0.885952,-0.603699,-0.639187,-0.973117,-0.961817,-0.612005,-0.961823,-0.612015,2.57229
401.024,0.00160925,-0.839175,-0.734844,-0.640529,-0.972229,-0.960679,-0.613591,-0.960686,-0.613601,2.55681
401.04,0.00160925,-0.812002,-0.675933,-0.641856,-0.97132,-0.959007,-0.613947,-0.959013,-0.613957,2.54132
401.056,0.00160925,-0.84873,-0.752723,-0.643169,-0.970389,-0.958088,-0.615811,-0.958095,-0.615821,2.52497
401.072,0.00154488,-0.932516,-0.75379,-0.644415,-0.969475,-0.958797,-0.617675,-0.958804,-0.617685,2.50861
401.088,0.00160925,-0.853052,-0.655911,-0.645698,-0.968503,-0.957939,-0.617487,-0.957946,-0.617497,2.4931
401.104,0.00160925,-0.927826,-0.704673,-0.646965,-0.967512,-0.958579,-0.618259,-0.958586,-0.618268,2.47758
401.12,0.00160925,-0.93746,-0.678771,-0.648217,-0.9665,-0.959383,-0.618478,-0.959391,-0.618487,2.46205
401.136,0.00160925,-0.877299,-0.595321,-0.649452,-0.965469,-0.958952,-0.617004,-0.95896,-0.617014,2.44566
401.152,0.00160925,-0.881788,-0.76426,-0.65067,-0.964418,-0.958603,-0.618919,-0.958611,-0.618928,2.43011
401.168,0.00160925,-0.86888,-0.787314,-0.651873,-0.963348,-0.957987,-0.621239,-0.957995,-0.621248,2.41456
401.184,0.00160925,-0.821075,-0.695611,-0.653058,-0.96226,-0.95641,-0.62166,-0.956419,-0.621669,2.399
401.2,0.00154488,-0.901837,-0.698251,-0.654179,-0.961197,-0.956417,-0.62215,-0.956426,-0.622159,2.38258
401.216,0.00160925,-0.893347,-0.723342,-0.655328,-0.96007,-0.956282,-0.62307,-0.956291,-0.623079,2.36615
401.232,0.00154488,-0.864095,-0.649505,-0.656413,-0.95897,-0.955501,-0.62252,-0.95551,-0.622529,2.34886
401.248,0.00154488,-0.956364,-0.773179,-0.657478,-0.957851,-0.956562,-0.624436,-0.956572,-0.624446,2.33157
401.264,0.00154488,-0.830277,-0.722888,-0.658525,-0.956715,-0.955062,-0.625292,-0.955071,-0.6253,2.31511
401.28,0.00160925,-0.878831,-0.77173,-0.659595,-0.955513,-0.954587,-0.627043,-0.954596,-0.627052,2.29865
401.296,0.00160925,-0.824273,-0.7517,-0.660646,-0.954294,-0.95301,-0.628342,-0.95302,-0.62835,2.28217
401.312,0.00154488,-0.836979,-0.670725,-0.661635,-0.953108,-0.951659,-0.628027,-0.951668,-0.628035,2.26569
401.328,0.00160925,-0.852785,-0.705503,-0.662645,-0.951855,-0.950671,-0.628348,-0.950681,-0.628356,2.2492
401.344,0.00154488,-0.932985,-0.718026,-0.663594,-0.950636,-0.951248,-0.628947,-0.951258,-0.628955,2.2327
401.36,0.00160925,-0.880654,-0.761695,-0.664562,-0.94935,-0.950785,-0.630343,-0.950795,-0.63035,2.21619
